ip,sessions,login_failed,commands,dropper_pattern,direct_tcpip,command_failed_other,file_upload,failed_download,raw_total,final_score,risk
129.222.203.206,3,0,2,1,0,0,0,0,0,0,LOW
129.222.203.79,3,0,2,1,0,0,0,0,0,0,LOW
129.226.221.96,3,0,2,1,0,0,0,0,0,0,LOW
129.226.64.19,3,0,2,1,0,0,0,0,0,0,LOW
129.226.82.224,3,0,2,1,0,0,0,0,0,0,LOW
129.232.183.237,3,0,2,1,0,0,0,0,0,0,LOW
129.80.11.37,1,0,0,0,0,0,0,0,0,0,LOW
13.140.169.24,2,0,0,0,0,0,0,0,0,0,LOW
13.221.117.222,1,0,0,0,0,0,0,0,0,0,LOW
13.221.151.82,1,0,0,0,0,0,0,0,0,0,LOW
13.221.239.87,1,0,0,0,0,0,0,0,0,0,LOW
13.233.179.153,1,0,0,0,0,0,0,0,0,0,LOW
13.58.194.181,2,0,0,0,0,0,0,0,0,0,LOW
13.58.84.198,1,0,0,0,0,0,0,0,0,0,LOW
13.59.16.128,2,0,0,0,0,0,0,0,0,0,LOW
13.59.59.233,2,0,0,0,0,0,0,0,0,0,LOW
13.67.236.135,9,0,6,3,0,0,0,0,4,14,MEDIUM
13.71.92.229,6,0,4,2,0,0,0,0,2,7,LOW
13.72.110.24,6,0,6,0,0,0,0,0,1,3,LOW
13.81.183.28,9,3,6,3,0,0,0,0,6,21,HIGH
13.81.183.29,3,0,2,1,0,0,0,0,0,0,LOW
13.81.183.30,3,0,2,1,0,0,0,0,0,0,LOW
13.86.105.235,2,0,0,0,0,0,0,0,0,0,LOW
13.86.106.3,2,0,0,0,0,0,0,0,0,0,LOW
13.86.116.162,2,0,0,0,0,0,0,0,0,0,LOW
13.89.124.216,2,0,0,0,0,0,0,0,0,0,LOW
13.89.125.23,2,0,0,0,0,0,0,0,0,0,LOW
13.89.125.25,2,0,0,0,0,0,0,0,0,0,LOW
13.89.125.27,2,0,0,0,0,0,0,0,0,0,LOW
13.90.206.6,3,0,2,1,0,0,0,0,0,0,LOW
130.12.180.103,4,0,0,0,1,0,0,0,1,3,LOW
130.12.180.51,188,0,1,0,0,0,6,0,7,24,HIGH
130.131.162.246,2,0,0,0,0,0,0,0,0,0,LOW
130.131.162.82,2,0,0,0,0,0,0,0,0,0,LOW
130.131.163.217,2,0,0,0,0,0,0,0,0,0,LOW
130.131.220.95,6,0,4,2,0,0,0,0,2,7,LOW
130.185.123.217,3,0,2,1,0,0,0,0,0,0,LOW
130.185.96.113,12,0,0,0,4,0,0,0,2,7,LOW
130.185.96.125,3,1,0,0,1,0,0,0,2,7,LOW
130.211.80.178,2,0,0,0,0,0,0,0,0,0,LOW
130.250.191.199,37,25,12,6,0,0,0,0,10,34,HIGH
130.250.191.201,3,0,2,1,0,0,0,0,0,0,LOW
130.250.191.204,3,1,2,1,0,0,0,0,1,3,LOW
130.51.21.20,57,25,32,16,0,0,0,0,12,41,CRITICAL
130.61.152.179,3,0,2,1,0,0,0,0,0,0,LOW
131.161.219.137,3,1,2,1,0,0,0,0,1,3,LOW
131.161.249.165,9,0,6,3,0,0,0,0,4,14,MEDIUM
131.189.177.42,12,1,0,0,11,0,0,0,5,17,MEDIUM
131.196.14.35,3,0,2,1,0,0,0,0,0,0,LOW
131.221.133.6,3,0,0,0,3,0,0,0,1,3,LOW
132.145.115.202,1,0,0,0,0,0,0,0,0,0,LOW
132.145.213.106,18,1,12,6,0,0,0,0,8,28,HIGH
132.148.132.251,1,0,1,0,0,0,0,0,0,0,LOW
132.148.142.226,8,0,8,0,0,0,0,0,3,10,MEDIUM
132.148.155.138,7,0,7,0,0,0,0,0,2,7,LOW
132.148.26.66,8,0,8,0,0,0,0,0,3,10,MEDIUM
132.243.18.24,3,0,2,1,0,0,0,0,0,0,LOW
132.248.44.87,4,0,0,0,0,0,0,0,0,0,LOW
133.167.84.196,3,0,2,1,0,0,0,0,0,0,LOW
133.18.181.51,2,0,0,0,0,0,0,0,0,0,LOW
133.18.181.52,1,0,0,0,0,0,0,0,0,0,LOW
134.112.56.47,6,1,4,2,0,0,0,0,3,10,MEDIUM
134.122.126.112,1,0,0,0,0,0,0,0,0,0,LOW
134.122.18.43,2,0,0,0,0,0,0,0,0,0,LOW
134.122.33.185,2,0,0,0,0,0,0,0,0,0,LOW
134.122.93.100,6,0,4,2,0,0,0,0,2,7,LOW
134.149.104.137,3,0,2,1,0,0,0,0,0,0,LOW
134.195.138.107,3,0,2,1,0,0,0,0,0,0,LOW
134.199.151.172,221,131,356,0,0,0,0,0,11,38,CRITICAL
134.199.155.216,2,0,0,0,0,0,0,0,0,0,LOW
134.199.158.149,2,0,0,0,0,0,0,0,0,0,LOW
134.199.160.74,1,0,0,0,0,0,0,0,0,0,LOW
134.199.163.81,1,0,0,0,0,0,0,0,0,0,LOW
134.199.164.144,438,140,1184,0,0,0,0,0,12,41,CRITICAL
134.209.101.17,6,2,4,2,0,0,0,0,4,14,MEDIUM
134.209.120.216,3,0,2,1,0,0,0,0,0,0,LOW
134.209.159.135,2,0,2,0,0,0,0,0,0,0,LOW
134.209.184.57,8,2,20,0,0,0,0,0,5,17,MEDIUM
134.209.191.66,2,0,0,0,0,0,0,0,0,0,LOW
134.209.244.59,1,0,0,0,0,0,0,0,0,0,LOW
134.209.86.24,1,0,0,0,0,0,0,0,0,0,LOW
135.13.28.35,3,0,2,1,0,0,0,0,0,0,LOW
135.136.18.254,1,0,1,0,0,0,0,0,0,0,LOW
135.136.19.155,2,1,0,0,0,0,0,0,1,3,LOW
135.181.101.111,18,15,3,0,0,0,0,0,6,21,HIGH
135.181.203.48,1,0,0,0,0,0,0,0,0,0,LOW
135.232.232.21,6,0,6,0,0,0,0,0,1,3,LOW
135.235.138.43,66,26,38,19,0,0,0,0,13,45,CRITICAL
135.237.122.43,12,2,8,4,0,0,0,0,8,28,HIGH
135.237.123.203,2,0,0,0,0,0,0,0,0,0,LOW
135.237.125.26,2,0,0,0,0,0,0,0,0,0,LOW
135.237.125.92,2,0,0,0,0,0,0,0,0,0,LOW
135.237.126.203,4,0,0,0,0,0,0,0,0,0,LOW
135.237.126.209,2,0,0,0,0,0,0,0,0,0,LOW
135.237.127.190,2,0,0,0,0,0,0,0,0,0,LOW
136.107.187.197,3,0,72,14,0,0,0,0,6,21,HIGH
136.117.152.97,2,0,1,0,0,0,0,0,0,0,LOW
136.117.225.68,14,4,10,0,0,0,0,0,5,17,MEDIUM
136.144.214.138,3,0,2,1,0,0,0,0,0,0,LOW
136.175.83.94,3,0,2,1,0,0,0,0,0,0,LOW
136.232.11.10,26,9,71,10,0,0,0,0,11,38,CRITICAL
136.244.83.243,3,0,2,1,0,0,0,0,0,0,LOW
136.248.121.226,3,0,2,1,0,0,0,0,0,0,LOW
136.248.242.166,3,0,2,1,0,0,0,0,0,0,LOW
136.248.247.188,58,25,32,16,0,0,0,0,12,41,CRITICAL
136.56.34.147,7,0,0,0,7,0,0,0,3,10,MEDIUM
137.131.32.234,1,0,0,0,0,0,0,0,0,0,LOW
137.184.228.138,18,4,10,5,0,0,0,0,9,31,HIGH
137.255.13.209,3,0,2,1,0,0,0,0,0,0,LOW
137.27.32.70,1,0,0,0,1,0,0,0,1,3,LOW
138.113.22.151,3,0,2,1,0,0,0,0,0,0,LOW
138.113.23.170,3,0,2,1,0,0,0,0,0,0,LOW
138.113.3.133,3,0,2,1,0,0,0,0,0,0,LOW
138.124.158.150,3,0,2,1,0,0,0,0,0,0,LOW
138.124.20.112,3,0,2,1,0,0,0,0,0,0,LOW
138.124.30.225,2,0,0,0,0,0,0,0,0,0,LOW
138.124.5.60,3,0,2,1,0,0,0,0,0,0,LOW
138.124.73.129,3,0,2,1,0,0,0,0,0,0,LOW
138.124.97.140,3,0,2,1,0,0,0,0,0,0,LOW
138.128.240.172,52,26,26,13,0,0,0,0,12,41,CRITICAL
138.128.241.222,14,10,3,0,0,0,0,0,5,17,MEDIUM
138.197.107.71,3,1,2,1,0,0,0,0,1,3,LOW
138.197.164.175,6,0,4,2,0,0,0,0,2,7,LOW
138.197.165.171,21,0,10,0,0,0,5,0,8,28,HIGH
138.197.171.40,1,0,0,0,0,0,0,0,0,0,LOW
138.197.183.124,1,0,0,0,0,0,0,0,0,0,LOW
138.197.200.106,9,0,6,3,0,0,0,0,4,14,MEDIUM
138.197.76.70,1,0,0,0,0,0,0,0,0,0,LOW
138.199.29.156,158,0,157,0,0,0,0,0,6,21,HIGH
138.2.103.74,3,0,2,1,0,0,0,0,0,0,LOW
138.201.136.188,3,0,2,1,0,0,0,0,0,0,LOW
138.219.13.21,6,0,0,0,6,0,0,0,2,7,LOW
138.255.157.62,6,0,4,2,0,0,0,0,2,7,LOW
138.68.106.123,4,0,0,0,0,0,0,0,0,0,LOW
138.68.130.123,1,0,0,0,0,0,0,0,0,0,LOW
138.68.131.175,2,0,0,0,0,0,0,0,0,0,LOW
138.84.41.156,3,0,2,1,0,0,0,0,0,0,LOW
138.84.53.240,3,0,2,1,0,0,0,0,0,0,LOW
138.84.59.53,1,0,0,0,1,0,0,0,1,3,LOW
138.99.79.29,1,0,1,0,0,4,0,0,2,7,LOW
138.99.80.102,112,49,75,29,0,0,0,0,13,45,CRITICAL
139.0.12.92,3,0,0,0,0,0,0,0,0,0,LOW
139.129.18.237,2,0,0,0,0,0,0,0,0,0,LOW
139.159.144.71,1,0,0,0,0,0,0,0,0,0,LOW
139.162.14.105,1,0,0,0,0,0,0,0,0,0,LOW
139.162.165.252,1,0,0,0,0,0,0,0,0,0,LOW
139.162.33.108,42,0,0,0,0,0,0,0,2,7,LOW
139.162.58.174,1,0,0,0,0,0,0,0,0,0,LOW
139.170.141.170,3,0,0,0,0,0,0,0,0,0,LOW
139.19.117.130,435,843,0,0,0,0,0,0,8,28,HIGH
139.196.103.75,2,0,0,0,0,0,0,0,0,0,LOW
139.196.205.130,1,0,0,0,0,0,0,0,0,0,LOW
139.255.2.146,1,0,1,0,0,0,0,0,0,0,LOW
139.28.220.213,3,0,2,1,0,0,0,0,0,0,LOW
139.47.11.95,2,2,0,0,0,0,0,0,2,7,LOW
139.5.108.107,3,0,2,1,0,0,0,0,0,0,LOW
139.59.1.170,1,0,0,0,0,0,0,0,0,0,LOW
139.59.10.17,1,0,0,0,0,0,0,0,0,0,LOW
139.59.112.10,47,25,22,11,0,0,0,0,10,34,HIGH
139.59.119.48,3,0,2,1,0,0,0,0,0,0,LOW
139.59.132.35,2,0,1,0,0,0,0,0,0,0,LOW
139.59.183.60,1,0,0,0,0,0,0,0,0,0,LOW
139.59.185.18,2,0,0,0,0,0,0,0,0,0,LOW
139.59.190.42,1,0,0,0,0,0,0,0,0,0,LOW
139.59.213.231,3,0,2,1,0,0,0,0,0,0,LOW
139.59.254.1,64,0,2,0,0,0,0,0,3,10,MEDIUM
139.59.32.167,27,18,48,0,0,0,0,0,8,28,HIGH
139.59.4.137,6,0,4,2,0,0,0,0,2,7,LOW
139.59.56.88,266,225,40,0,0,0,0,0,10,34,HIGH
139.59.6.237,6,0,4,2,0,0,0,0,2,7,LOW
139.59.67.111,2,0,0,0,0,0,0,0,0,0,LOW
139.59.83.32,6,0,4,2,0,0,0,0,2,7,LOW
139.59.91.107,7,0,7,0,0,0,0,0,2,7,LOW
139.59.96.155,1,0,0,0,0,0,0,0,0,0,LOW
139.84.152.198,7,0,7,0,0,0,0,0,2,7,LOW
139.84.242.153,94,83,11,0,0,0,0,0,9,31,HIGH
139.9.30.127,1,0,0,0,0,0,0,0,0,0,LOW
139.99.133.77,56,25,30,15,0,0,0,0,12,41,CRITICAL
14.1.64.206,1,0,0,0,1,0,0,0,1,3,LOW
14.1.65.18,2,0,0,0,2,0,0,0,1,3,LOW
14.102.190.230,1,0,0,0,0,0,0,0,0,0,LOW
14.103.10.167,1,0,0,0,0,0,0,0,0,0,LOW
14.103.102.130,6,0,4,2,0,0,0,0,2,7,LOW
14.103.103.211,6,0,4,2,0,0,0,0,2,7,LOW
14.103.104.36,1,0,0,0,0,0,0,0,0,0,LOW
14.103.105.36,1,0,0,0,0,0,0,0,0,0,LOW
14.103.105.40,3,0,2,1,0,0,0,0,0,0,LOW
14.103.107.214,1,0,0,0,0,0,0,0,0,0,LOW
14.103.107.29,3,0,0,0,0,0,0,0,0,0,LOW
14.103.107.31,5,0,4,2,0,0,0,0,2,7,LOW
14.103.107.50,3,0,2,1,0,0,0,0,0,0,LOW
14.103.111.127,1,0,0,0,0,0,0,0,0,0,LOW
14.103.111.135,8,1,6,3,0,0,0,0,5,17,MEDIUM
14.103.111.16,11,0,8,4,0,0,0,0,6,21,HIGH
14.103.111.167,2,0,0,0,0,0,0,0,0,0,LOW
14.103.112.103,1,0,0,0,0,0,0,0,0,0,LOW
14.103.112.104,2,0,2,1,0,0,0,0,0,0,LOW
14.103.112.105,6,0,4,2,0,0,0,0,2,7,LOW
14.103.112.106,9,1,6,3,0,0,0,0,5,17,MEDIUM
14.103.112.107,3,0,2,1,0,0,0,0,0,0,LOW
14.103.112.109,1,0,0,0,0,0,0,0,0,0,LOW
14.103.112.112,1,0,2,0,0,1,0,0,2,7,LOW
14.103.112.14,1,0,1,0,0,1,0,0,2,7,LOW
14.103.112.243,3,1,2,1,0,0,0,0,1,3,LOW
14.103.112.5,3,0,2,1,0,0,0,0,0,0,LOW
14.103.112.55,1,0,0,0,0,0,0,0,0,0,LOW
14.103.112.56,1,0,0,0,0,0,0,0,0,0,LOW
14.103.114.137,1,0,0,0,0,0,0,0,0,0,LOW
14.103.114.17,3,0,2,1,0,0,0,0,0,0,LOW
14.103.114.172,4,0,0,0,0,0,0,0,0,0,LOW
14.103.114.194,1,0,0,0,0,0,0,0,0,0,LOW
14.103.114.221,2,0,0,0,0,0,0,0,0,0,LOW
14.103.114.55,3,0,2,1,0,0,0,0,0,0,LOW
14.103.114.89,3,0,0,0,0,0,0,0,0,0,LOW
14.103.114.90,2,0,2,1,0,0,0,0,0,0,LOW
14.103.115.106,2,0,2,1,0,0,0,0,0,0,LOW
14.103.115.115,1,0,20,2,0,0,0,0,3,10,MEDIUM
14.103.115.141,3,0,2,1,0,0,0,0,0,0,LOW
14.103.115.143,7,2,4,2,0,0,0,0,5,17,MEDIUM
14.103.115.156,1,0,0,0,0,0,0,0,0,0,LOW
14.103.115.181,3,0,2,1,0,0,0,0,0,0,LOW
14.103.115.208,3,0,2,1,0,0,0,0,0,0,LOW
14.103.115.25,1,0,2,0,0,1,0,0,2,7,LOW
14.103.115.253,1,0,1,0,0,1,0,0,2,7,LOW
14.103.115.5,2,0,2,1,0,0,0,0,0,0,LOW
14.103.115.80,2,0,0,0,0,0,0,0,0,0,LOW
14.103.116.192,1,0,1,0,0,1,0,0,2,7,LOW
14.103.116.98,6,0,4,2,0,0,0,0,2,7,LOW
14.103.117.141,3,0,1,0,0,0,0,0,0,0,LOW
14.103.117.142,1,0,0,0,0,0,0,0,0,0,LOW
14.103.117.173,1,0,0,0,0,0,0,0,0,0,LOW
14.103.117.73,2,0,0,0,0,0,0,0,0,0,LOW
14.103.117.75,4,0,6,2,0,0,0,0,2,7,LOW
14.103.117.77,3,1,18,1,0,0,0,0,3,10,MEDIUM
14.103.117.81,21,1,26,4,0,1,0,0,11,38,CRITICAL
14.103.117.85,1,0,2,1,0,0,0,0,0,0,LOW
14.103.117.86,1,0,1,0,0,1,0,0,2,7,LOW
14.103.117.93,1,0,0,0,0,0,0,0,0,0,LOW
14.103.118.107,1,0,0,0,0,0,0,0,0,0,LOW
14.103.118.113,1,0,19,1,0,0,0,0,2,7,LOW
14.103.118.114,1,0,0,0,0,0,0,0,0,0,LOW
14.103.118.145,8,0,4,2,0,0,0,0,3,10,MEDIUM
14.103.118.167,1,0,0,0,0,0,0,0,0,0,LOW
14.103.118.194,1,1,0,0,0,0,0,0,1,3,LOW
14.103.118.198,3,1,19,1,0,0,0,0,3,10,MEDIUM
14.103.118.212,3,0,2,1,0,0,0,0,0,0,LOW
14.103.118.248,4,0,2,1,0,0,0,0,0,0,LOW
14.103.118.61,3,0,0,0,0,0,0,0,0,0,LOW
14.103.119.118,8,2,4,2,0,0,0,0,5,17,MEDIUM
14.103.120.129,1,0,0,0,0,0,0,0,0,0,LOW
14.103.120.138,6,0,4,2,0,0,0,0,2,7,LOW
14.103.120.70,1,0,0,0,0,0,0,0,0,0,LOW
14.103.121.146,3,0,2,1,0,0,0,0,0,0,LOW
14.103.122.180,6,1,4,2,0,0,0,0,3,10,MEDIUM
14.103.122.187,1,0,1,0,0,1,0,0,2,7,LOW
14.103.122.215,1,0,0,0,0,0,0,0,0,0,LOW
14.103.122.90,15,1,8,4,0,0,0,0,7,24,HIGH
14.103.123.166,3,1,19,1,0,0,0,0,3,10,MEDIUM
14.103.123.169,6,1,5,2,0,1,0,0,5,17,MEDIUM
14.103.123.19,7,2,2,1,0,0,0,0,3,10,MEDIUM
14.103.123.232,3,0,2,1,0,0,0,0,0,0,LOW
14.103.123.65,1,0,2,1,0,0,0,0,0,0,LOW
14.103.123.75,4,0,2,1,0,0,0,0,0,0,LOW
14.103.123.8,1,0,6,2,0,0,0,0,2,7,LOW
14.103.123.80,1,0,0,0,0,0,0,0,0,0,LOW
14.103.126.104,5,0,2,1,0,0,0,0,0,0,LOW
14.103.126.73,1,0,1,0,0,1,0,0,2,7,LOW
14.103.127.198,1,0,0,0,0,0,0,0,0,0,LOW
14.103.127.2,3,0,0,0,0,0,0,0,0,0,LOW
14.103.127.204,1,0,0,0,0,0,0,0,0,0,LOW
14.103.127.23,3,3,0,0,0,0,0,0,2,7,LOW
14.103.127.231,18,9,8,4,0,0,0,0,10,34,HIGH
14.103.127.233,1,0,0,0,0,0,0,0,0,0,LOW
14.103.127.234,2,0,2,1,0,0,0,0,0,0,LOW
14.103.127.66,4,0,2,1,0,0,0,0,0,0,LOW
14.103.127.80,3,0,2,1,0,0,0,0,0,0,LOW
14.103.127.82,9,0,6,3,0,0,0,0,4,14,MEDIUM
14.103.127.97,6,0,4,2,0,0,0,0,2,7,LOW
14.103.129.174,9,1,4,2,0,0,0,0,4,14,MEDIUM
14.103.131.112,2,1,2,1,0,0,0,0,1,3,LOW
14.103.131.92,1,0,0,0,0,0,0,0,0,0,LOW
14.103.140.39,4,0,4,2,0,0,0,0,2,7,LOW
14.103.141.237,1,0,1,0,0,1,0,0,2,7,LOW
14.103.145.231,5,0,2,1,0,0,0,0,0,0,LOW
14.103.149.158,3,1,2,1,0,0,0,0,1,3,LOW
14.103.151.86,1,0,0,0,0,0,0,0,0,0,LOW
14.103.159.154,3,0,2,1,0,0,0,0,0,0,LOW
14.103.161.159,1,0,0,0,0,0,0,0,0,0,LOW
14.103.172.199,1,0,1,0,0,0,1,0,2,7,LOW
14.103.18.123,1,0,0,0,0,0,0,0,0,0,LOW
14.103.191.198,3,0,2,1,0,0,0,0,0,0,LOW
14.103.205.40,1,0,0,0,0,0,0,0,0,0,LOW
14.103.21.179,3,1,2,1,0,0,0,0,1,3,LOW
14.103.218.183,1,0,0,0,0,0,0,0,0,0,LOW
14.103.233.27,1,0,1,0,0,1,0,0,2,7,LOW
14.103.236.241,3,1,2,1,0,0,0,0,1,3,LOW
14.103.247.214,2,0,0,0,0,0,0,0,0,0,LOW
14.103.249.155,3,0,2,1,0,0,0,0,0,0,LOW
14.103.25.86,1,0,0,0,0,0,0,0,0,0,LOW
14.103.41.249,4,0,2,1,0,0,0,0,0,0,LOW
14.103.41.98,1,0,0,0,0,0,0,0,0,0,LOW
14.103.45.20,5,0,2,1,0,0,0,0,0,0,LOW
14.103.46.177,2,0,0,0,0,0,0,0,0,0,LOW
14.103.48.24,8,0,4,2,0,0,0,0,3,10,MEDIUM
14.103.54.150,1,0,2,1,0,0,0,0,0,0,LOW
14.103.55.226,4,2,1,0,0,1,0,0,4,14,MEDIUM
14.103.63.16,3,0,0,0,0,0,0,0,0,0,LOW
14.103.64.177,6,0,2,1,0,0,0,0,0,0,LOW
14.103.67.10,1,0,0,0,0,0,0,0,0,0,LOW
14.103.73.104,16,1,1,0,0,0,0,0,3,10,MEDIUM
14.103.73.80,4,0,2,1,0,0,0,0,0,0,LOW
14.103.74.80,4,0,2,1,0,0,0,0,0,0,LOW
14.103.76.140,49,3,0,0,0,0,0,0,4,14,MEDIUM
14.103.78.102,2,0,0,0,0,0,0,0,0,0,LOW
14.103.79.11,1,0,2,0,0,1,0,0,2,7,LOW
14.103.84.166,11,0,0,0,0,0,0,0,1,3,LOW
14.103.86.48,2,0,2,1,0,0,0,0,0,0,LOW
14.103.9.211,3,2,2,1,0,0,0,0,2,7,LOW
14.103.90.30,6,3,2,1,0,0,0,0,2,7,LOW
14.103.91.55,1,0,20,2,0,0,0,0,3,10,MEDIUM
14.103.95.177,1,0,0,0,0,0,0,0,0,0,LOW
14.116.150.36,2,0,1,0,0,0,0,0,0,0,LOW
14.116.156.100,3,0,2,1,0,0,0,0,0,0,LOW
14.116.184.171,3,0,1,0,0,0,1,0,2,7,LOW
14.116.189.74,4,0,3,1,0,1,0,0,3,10,MEDIUM
14.153.16.136,2,0,2,1,0,0,0,0,0,0,LOW
14.161.22.36,6,0,4,2,0,0,0,0,2,7,LOW
14.161.7.78,2,0,0,0,0,0,0,0,0,0,LOW
14.177.234.24,3,1,2,1,0,0,0,0,1,3,LOW
14.18.113.233,6,0,4,2,0,0,0,0,2,7,LOW
14.18.114.170,2,0,0,0,0,0,0,0,0,0,LOW
14.18.122.240,3,1,2,1,0,0,0,0,1,3,LOW
14.18.88.70,3,0,2,1,0,0,0,0,0,0,LOW
14.194.128.158,7,2,0,0,5,0,0,0,5,17,MEDIUM
14.194.62.218,3,0,2,1,0,0,0,0,0,0,LOW
14.200.182.200,6,0,4,2,0,0,0,0,2,7,LOW
14.22.82.116,3,0,2,1,0,0,0,0,0,0,LOW
14.22.89.30,3,0,2,1,0,0,0,0,0,0,LOW
14.224.213.222,12,0,8,4,0,0,0,0,6,21,HIGH
14.224.227.189,3,0,2,1,0,0,0,0,0,0,LOW
14.225.217.138,2,0,2,1,0,0,0,0,0,0,LOW
14.225.3.79,15,1,10,5,0,0,0,0,7,24,HIGH
14.23.77.27,1,0,0,0,1,0,0,0,1,3,LOW
14.238.137.2,11,0,0,0,11,0,0,0,4,14,MEDIUM
14.240.21.107,1,0,0,0,1,0,0,0,1,3,LOW
14.240.228.99,3,0,2,1,0,0,0,0,0,0,LOW
14.241.100.20,1,0,9,0,0,1,0,0,4,14,MEDIUM
14.241.59.150,9,1,0,0,8,0,0,0,5,17,MEDIUM
14.248.82.157,3,0,2,1,0,0,0,0,0,0,LOW
14.248.83.33,6,0,4,2,0,0,0,0,2,7,LOW
14.29.195.221,1,0,0,0,0,0,1,0,2,7,LOW
14.29.198.130,2,0,0,0,0,0,0,0,0,0,LOW
14.29.201.23,3,0,2,1,0,0,0,0,0,0,LOW
14.29.204.161,6,1,0,0,5,0,0,0,3,10,MEDIUM
14.29.208.128,3,0,2,1,0,0,0,0,0,0,LOW
14.29.214.161,1,0,0,0,0,0,0,0,0,0,LOW
14.29.240.154,3,1,2,1,0,0,0,0,1,3,LOW
14.33.96.3,8,1,0,0,7,0,0,0,4,14,MEDIUM
14.34.157.138,59,25,32,16,0,0,0,0,12,41,CRITICAL
14.47.3.217,1,0,0,0,1,0,0,0,1,3,LOW
14.48.112.8,1,0,0,0,1,0,0,0,1,3,LOW
14.49.140.89,1,0,0,0,1,0,0,0,1,3,LOW
14.49.195.142,1,0,0,0,1,0,0,0,1,3,LOW
14.54.22.11,17,4,0,0,13,0,0,0,7,24,HIGH
14.55.144.22,3,0,2,1,0,0,0,0,0,0,LOW
14.63.196.175,15,1,10,5,0,0,0,0,7,24,HIGH
14.63.198.239,6,0,4,2,0,0,0,0,2,7,LOW
14.63.217.28,9,0,4,2,0,0,0,0,3,10,MEDIUM
14.97.77.182,10,2,0,0,8,0,0,0,6,21,HIGH
14.98.28.43,9,1,0,0,7,0,0,0,4,14,MEDIUM
14.99.61.248,7,1,0,0,6,0,0,0,4,14,MEDIUM
142.132.188.104,16,0,0,0,0,0,0,0,2,7,LOW
142.171.185.135,33,15,0,0,0,0,0,0,5,17,MEDIUM
142.248.136.196,3,0,2,1,0,0,0,0,0,0,LOW
142.4.15.137,7,0,7,0,0,0,0,0,2,7,LOW
142.4.15.218,4,0,4,0,0,0,0,0,1,3,LOW
142.4.19.101,7,0,7,0,0,0,0,0,2,7,LOW
142.4.19.140,5,0,5,0,0,0,0,0,1,3,LOW
142.4.23.76,3,0,2,1,0,0,0,0,0,0,LOW
142.4.26.170,8,0,8,0,0,0,0,0,3,10,MEDIUM
142.4.9.16,7,0,7,0,0,0,0,0,2,7,LOW
142.44.149.52,9,0,9,0,0,0,0,0,3,10,MEDIUM
142.54.225.52,4,0,0,0,0,0,0,0,0,0,LOW
142.54.226.210,8,0,0,0,0,0,0,0,1,3,LOW
142.54.228.195,6,0,0,0,0,0,0,0,0,0,LOW
142.54.229.253,10,0,0,0,0,0,0,0,1,3,LOW
142.54.231.33,7,0,0,0,0,0,0,0,1,3,LOW
142.54.232.1,8,0,0,0,0,0,0,0,1,3,LOW
142.54.235.12,9,0,0,0,0,0,0,0,1,3,LOW
142.54.236.102,4,0,0,0,0,0,0,0,0,0,LOW
142.54.237.37,9,0,0,0,0,0,0,0,1,3,LOW
142.54.239.4,6,0,0,0,0,0,0,0,0,0,LOW
142.67.133.241,5,1,0,0,4,0,0,0,2,7,LOW
142.93.110.2,148,118,112,0,0,0,0,0,10,34,HIGH
142.93.120.132,1,0,0,0,0,0,0,0,0,0,LOW
142.93.139.168,23,16,7,0,0,0,0,0,6,21,HIGH
142.93.225.106,2,0,0,0,0,0,0,0,0,0,LOW
142.93.241.57,88,71,16,0,0,0,0,0,9,31,HIGH
143.105.99.3,3,0,2,1,0,0,0,0,0,0,LOW
143.110.145.142,2,0,0,0,0,0,0,0,0,0,LOW
143.110.178.177,3,0,2,1,0,0,0,0,0,0,LOW
143.110.186.36,6,0,4,2,0,0,0,0,2,7,LOW
143.110.187.184,1,0,0,0,0,0,0,0,0,0,LOW
143.110.223.211,2,0,0,0,0,0,0,0,0,0,LOW
143.110.232.170,3,0,0,0,0,0,0,0,0,0,LOW
143.110.240.17,113,79,33,0,0,0,0,0,10,34,HIGH
143.198.120.115,1,0,0,0,0,0,0,0,0,0,LOW
143.198.134.9,3,0,0,0,0,0,0,0,0,0,LOW
143.198.137.199,2,0,0,0,0,0,0,0,0,0,LOW
143.198.196.195,4,0,0,0,0,0,0,0,0,0,LOW
143.198.216.98,2,0,0,0,0,0,0,0,0,0,LOW
143.198.41.220,1,0,0,0,0,0,0,0,0,0,LOW
143.198.73.73,1,0,0,0,0,0,0,0,0,0,LOW
143.198.81.173,21,0,10,0,0,0,5,0,8,28,HIGH
143.198.84.6,1,0,0,0,0,0,0,0,0,0,LOW
143.198.89.6,2,0,0,0,0,0,0,0,0,0,LOW
143.20.185.207,63,0,4,0,0,0,0,0,4,14,MEDIUM
143.244.143.33,2,0,0,0,0,0,0,0,0,0,LOW
143.244.152.105,1,0,0,0,0,0,0,0,0,0,LOW
143.244.174.21,2,0,0,0,0,0,0,0,0,0,LOW
143.244.178.70,3,0,0,0,0,0,0,0,0,0,LOW
143.255.14.82,8,2,0,0,6,0,0,0,5,17,MEDIUM
143.64.168.136,2,0,1,0,0,1,0,0,2,7,LOW
144.123.77.21,1,0,0,0,0,0,0,0,0,0,LOW
144.123.78.48,1,0,0,0,0,0,0,0,0,0,LOW
144.172.109.224,382,0,381,0,0,0,0,0,8,28,HIGH
144.172.94.169,3,0,2,1,0,0,0,0,0,0,LOW
144.31.132.70,6,0,4,2,0,0,0,0,2,7,LOW
144.31.138.113,3,0,2,1,0,0,0,0,0,0,LOW
