ip,commands,unique,severity,intensity,diversity,total
64.226.126.224,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
81.56.89.96,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
117.87.44.201,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
58.152.212.239,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
158.101.161.27,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
46.8.245.94,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
36.92.154.210,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
84.74.163.210,9,8,0.2873692936046924,1.6664255473996379,2.280562600295606,4.234357441299936
103.247.51.104,9,7,0.40149476004216833,1.6664255473996379,2.1583121991131833,4.2262325065549895
159.65.201.72,36,2,0.45464102335529377,2.613291416461397,1.1402813001478027,4.208213739964494
20.164.21.26,61,1,0.4988785661402571,2.986887302326689,0.7194373997043944,4.20520326817134
92.118.39.49,25,3,0.3884349199257851,2.3579477359481684,1.4388747994087887,4.185257455282742
20.203.42.204,110,1,0.0,3.408378464533613,0.7194373997043944,4.127815864238007
172.174.157.139,10,6,0.3659701414023983,1.7354033754227738,2.0197161251724554,4.121089641997628
92.118.39.76,54,1,0.4977417095286937,2.900184847514351,0.7194373997043944,4.117363956747439
92.118.39.56,54,1,0.4977417095286937,2.900184847514351,0.7194373997043944,4.117363956747439
193.90.12.40,50,1,0.49663102650045726,2.845538565427299,0.7194373997043944,4.061606991632151
35.200.190.223,30,2,0.43233235838169365,2.4852432270186284,1.1402813001478027,4.057856885548125
172.200.23.66,9,6,0.3704980999054297,1.6664255473996379,2.0197161251724554,4.0566397724775225
160.187.229.189,48,1,0.49588512647549,2.8165859278742373,0.7194373997043944,4.031908454054122
92.118.39.72,48,1,0.49588512647549,2.8165859278742373,0.7194373997043944,4.031908454054122
128.24.161.196,9,6,0.3423419715653043,1.6664255473996379,2.0197161251724554,4.028483644137397
172.214.45.193,9,6,0.32291680892340946,1.6664255473996379,2.0197161251724554,4.009058481495503
23.97.62.145,46,1,0.49497408212768323,2.786426588216289,0.7194373997043944,4.000838070048367
102.88.137.80,90,1,0.0,3.2645966245772264,0.7194373997043944,3.9840340242816206
102.88.137.213,90,1,0.0,3.2645966245772264,0.7194373997043944,3.9840340242816206
159.223.106.189,8,7,0.2255941819529868,1.5901740961444308,2.1583121991131833,3.9740804772106006
209.38.210.222,27,2,0.4173505558892067,2.4115811145532398,1.1402813001478027,3.969212970590249
158.94.208.44,27,2,0.4173505558892067,2.4115811145532398,1.1402813001478027,3.969212970590249
27.50.25.190,86,1,0.0,3.2320644322371175,0.7194373997043944,3.9515018319415116
51.79.84.112,42,1,0.49250221158976115,2.7220535652492526,0.7194373997043944,3.9339931765434084
94.156.152.18,7,6,0.40149476004216833,1.5049322259241809,2.0197161251724554,3.9261431111388045
5.223.71.106,83,1,0.0,3.2066681626254545,0.7194373997043944,3.926105562329849
103.30.75.85,41,1,0.4917136622991194,2.705024087317395,0.7194373997043944,3.9161751493209085
139.59.56.88,40,1,0.4908421805556329,2.687584221271484,0.7194373997043944,3.8978638015315115
207.46.224.91,8,6,0.27317547293500705,1.5901740961444308,2.0197161251724554,3.8830656942518935
151.80.141.196,78,1,0.0,3.162254264364056,0.7194373997043944,3.88169166406845
190.123.65.197,78,1,0.0,3.162254264364056,0.7194373997043944,3.88169166406845
139.59.32.167,24,2,0.3990517410026723,2.329562944183154,1.1402813001478027,3.868895985333629
35.185.206.243,24,2,0.3990517410026723,2.329562944183154,1.1402813001478027,3.868895985333629
167.99.74.29,10,2,0.9836733507184164,1.7354033754227738,1.1402813001478027,3.8593580262889926
167.99.233.210,10,2,0.9836733507184164,1.7354033754227738,1.1402813001478027,3.8593580262889926
138.197.165.171,10,2,0.9836733507184164,1.7354033754227738,1.1402813001478027,3.8593580262889926
143.198.81.173,10,2,0.9836733507184164,1.7354033754227738,1.1402813001478027,3.8593580262889926
44.204.154.243,10,2,0.9836733507184164,1.7354033754227738,1.1402813001478027,3.8593580262889926
112.164.20.69,12,4,0.3296799539643607,1.856303660640108,1.6704819108863422,3.856465525490811
173.254.234.162,75,1,0.0,3.1342358200731963,0.7194373997043944,3.8536732197775905
85.239.151.41,7,7,0.19032516392808096,1.5049322259241809,2.1583121991131833,3.853569588965445
172.183.89.70,7,6,0.27317547293500705,1.5049322259241809,2.0197161251724554,3.797823824031643
103.144.28.85,68,1,0.0,3.064305102617157,0.7194373997043944,3.7837425023215516
48.214.54.33,7,6,0.25170734810429524,1.5049322259241809,2.0197161251724554,3.7763556992009315
143.110.240.17,33,1,0.48155841629938,2.5520955926631443,0.7194373997043944,3.7530914086669185
20.62.207.244,8,5,0.2992886390863155,1.5901740961444308,1.8597186998521975,3.749181435082944
148.204.14.95,12,3,0.4511883639059736,1.856303660640108,1.4388747994087887,3.74636682395487
52.187.9.8,64,1,0.0,3.0210851327316846,0.7194373997043944,3.7405225324360787
67.207.88.23,32,1,0.4796188980108169,2.5304904234949888,0.7194373997043944,3.7295467212102
193.142.146.230,18,2,0.4511883639059736,2.1309476694570755,1.1402813001478027,3.722417333510852
120.62.8.17,60,1,0.0,2.975119247596722,0.7194373997043944,3.694556647301116
46.225.127.111,60,1,0.0,2.975119247596722,0.7194373997043944,3.694556647301116
195.178.110.26,30,1,0.475106465816068,2.4852432270186284,0.7194373997043944,3.679787092539091
165.154.5.173,58,1,0.0,2.9509930328645098,0.7194373997043944,3.670430432568904
116.203.194.55,6,6,0.2255941819529868,1.4082929639371187,2.0197161251724554,3.6536032710625608
151.115.53.210,29,1,0.4724883899717964,2.461512595471853,0.7194373997043944,3.6534383851480436
184.168.21.211,56,1,0.0,2.926034717529291,0.7194373997043944,3.6454721172336857
211.213.96.171,56,1,0.0,2.926034717529291,0.7194373997043944,3.6454721172336857
164.90.157.6,56,1,0.0,2.926034717529291,0.7194373997043944,3.6454721172336857
128.1.131.163,56,1,0.0,2.926034717529291,0.7194373997043944,3.6454721172336857
106.13.165.101,10,5,0.04758129098202024,1.7354033754227738,1.8597186998521975,3.6427033662569914
157.230.88.131,28,1,0.46959496868739103,2.436977384164902,0.7194373997043944,3.626009752556687
58.222.244.226,12,4,0.09516258196404048,1.856303660640108,1.6704819108863422,3.6219481534904907
102.23.122.235,54,1,0.0,2.900184847514351,0.7194373997043944,3.6196222472187456
49.207.40.162,54,1,0.0,2.900184847514351,0.7194373997043944,3.6196222472187456
189.8.5.118,54,1,0.0,2.900184847514351,0.7194373997043944,3.6196222472187456
193.32.162.82,27,1,0.46639724363012514,2.4115811145532398,0.7194373997043944,3.5974157578877595
107.173.85.94,9,4,0.25170734810429524,1.6664255473996379,1.6704819108863422,3.588614806390275
5.61.209.24,6,6,0.14274387294606072,1.4082929639371187,2.0197161251724554,3.570752962055635
202.165.29.123,50,1,0.0,2.845538565427299,0.7194373997043944,3.5649759651316932
203.121.40.210,50,1,0.0,2.845538565427299,0.7194373997043944,3.5649759651316932
37.143.61.130,50,1,0.0,2.845538565427299,0.7194373997043944,3.5649759651316932
181.167.144.229,48,1,0.0,2.8165859278742373,0.7194373997043944,3.536023327578632
91.92.40.176,12,3,0.2255941819529868,1.856303660640108,1.4388747994087887,3.5207726420018837
143.20.185.207,6,5,0.24431596112570353,1.4082929639371187,1.8597186998521975,3.5123276249150197
103.183.74.214,46,1,0.0,2.786426588216289,0.7194373997043944,3.5058639879206837
185.158.22.150,46,1,0.0,2.786426588216289,0.7194373997043944,3.5058639879206837
165.22.214.133,46,1,0.0,2.786426588216289,0.7194373997043944,3.5058639879206837
167.99.150.169,24,1,0.45464102335529377,2.329562944183154,0.7194373997043944,3.5036413672428424
94.159.110.201,24,1,0.45464102335529377,2.329562944183154,0.7194373997043944,3.5036413672428424
156.232.13.218,44,1,0.0,2.754955568236008,0.7194373997043944,3.4743929679404024
157.15.77.139,44,1,0.0,2.754955568236008,0.7194373997043944,3.4743929679404024
64.227.165.219,15,2,0.31606027941427883,2.0065763012322417,1.1402813001478027,3.462917880794323
134.209.184.57,15,2,0.31606027941427883,2.0065763012322417,1.1402813001478027,3.462917880794323
191.81.141.117,7,5,0.09516258196404048,1.5049322259241809,1.8597186998521975,3.459813507740419
87.121.84.47,42,1,0.0,2.7220535652492526,0.7194373997043944,3.4414909649536467
40.81.244.142,42,1,0.0,2.7220535652492526,0.7194373997043944,3.4414909649536467
135.235.138.43,42,1,0.0,2.7220535652492526,0.7194373997043944,3.4414909649536467
198.98.55.71,42,1,0.0,2.7220535652492526,0.7194373997043944,3.4414909649536467
101.47.159.125,42,1,0.0,2.7220535652492526,0.7194373997043944,3.4414909649536467
59.103.37.61,41,1,0.0,2.705024087317395,0.7194373997043944,3.424461487021789
173.249.41.171,40,1,0.0,2.687584221271484,0.7194373997043944,3.407021620975878
187.141.71.166,40,1,0.0,2.687584221271484,0.7194373997043944,3.407021620975878
211.170.168.202,6,5,0.13821591444302933,1.4082929639371187,1.8597186998521975,3.4062275782323455
94.156.221.46,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
52.172.177.191,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
121.168.139.251,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
182.93.50.90,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
148.66.132.204,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
37.143.61.84,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
5.181.124.105,38,1,0.0,2.6513907087123227,0.7194373997043944,3.370828108416717
147.45.211.215,20,1,0.43233235838169365,2.203380012009334,0.7194373997043944,3.355149770095422
103.82.132.16,20,1,0.43233235838169365,2.203380012009334,0.7194373997043944,3.355149770095422
91.92.40.124,20,1,0.43233235838169365,2.203380012009334,0.7194373997043944,3.355149770095422
187.110.238.50,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
43.156.71.43,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
34.78.29.97,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
152.32.129.236,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
188.208.141.252,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
101.36.122.139,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
222.108.100.117,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
103.143.11.150,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
59.12.160.91,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
203.145.34.165,36,1,0.0,2.613291416461397,0.7194373997043944,3.3327288161657913
152.32.132.215,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
49.247.36.49,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
20.193.141.133,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
187.107.88.97,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
103.226.139.7,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
61.72.55.130,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
43.156.132.219,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
58.229.141.26,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
87.106.69.120,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
110.93.219.131,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
191.253.105.30,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
116.193.190.100,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
190.181.27.27,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
155.248.164.42,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
43.164.195.69,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
5.195.226.17,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
152.32.239.90,34,1,0.0,2.5730744360286955,0.7194373997043944,3.29251183573309
206.189.143.230,12,2,0.2753355179413892,1.856303660640108,1.1402813001478027,3.2719204787292995
207.46.224.85,18,1,0.4173505558892067,2.1309476694570755,0.7194373997043944,3.267735625050676
135.232.232.21,6,4,0.1771721806411613,1.4082929639371187,1.6704819108863422,3.255947055464622
165.154.23.29,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
103.139.193.223,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
156.253.5.146,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
152.32.210.228,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
209.38.69.153,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
161.132.180.118,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
50.84.211.204,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
89.134.210.182,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
188.226.168.173,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
150.5.169.138,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
62.61.136.107,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
42.112.71.197,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
186.251.71.202,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
101.47.158.54,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
89.39.121.13,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
14.34.157.138,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
116.193.190.62,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
172.191.157.64,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
92.205.57.72,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
89.190.156.112,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
217.154.192.185,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
161.132.39.242,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
103.193.176.131,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
103.200.25.198,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
161.35.17.41,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
118.26.36.195,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
156.38.146.235,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
136.248.247.188,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
130.51.21.20,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
144.79.187.31,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
103.171.85.124,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
196.196.253.20,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
201.217.67.183,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
116.255.159.152,32,1,0.0,2.5304904234949888,0.7194373997043944,3.249927823199383
20.3.166.87,5,4,0.2600025589462208,1.2967311233802759,1.6704819108863422,3.227215593212839
162.223.91.130,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
152.32.252.65,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
103.189.235.30,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
119.203.251.187,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
209.97.168.111,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
95.231.249.182,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
34.131.211.42,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
103.226.139.207,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
139.99.133.77,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
101.36.106.145,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
202.165.15.132,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
103.189.234.57,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
103.117.56.152,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
62.60.253.166,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
163.227.230.54,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
194.164.195.247,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
45.120.216.232,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
89.190.156.124,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
5.129.201.184,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
85.234.140.125,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
185.92.182.129,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
123.58.219.234,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
43.161.249.201,30,1,0.0,2.4852432270186284,0.7194373997043944,3.2046806267230226
